PO,Debit Amount,Count
PO32277,5162.057,1
PO32279,3898.854,1
PO3228,393.8,1
PO3229,1105,1
PO32297,175488.62,1
PO3230,6770.756,1
PO32301,6550.524,1
PO32303,78871.56,1
PO32304,36181.35,1
PO32305,29293.14,1
PO32306,50908.29,1
PO32310,0,1
PO3232,50978.35,1
PO32335,8410.4,1
PO32336,56745.36,1
PO32339,11512.8,1
PO32340,5201.911,1
PO32342,8279.681,1
PO32352,4716.54,1
PO32365,135508.32,1
PO32375,179000,1
PO32376,193320,1
PO32377,77558,1
PO32381,23100,1
PO32382,378300,1
PO32383,201387.84,1
PO32384,1594,1
PO32385,5422.87,1
PO32386,1419.6,1
PO32387,764.4,1
PO32388,920,1
PO32389,1260,1
PO32390,0,1
PO32391,0,1
PO32392,226.642,1
PO32396,191240,1
PO32397,28368.4,1
PO32398,186205.33,1
PO32405,203044.66,1
PO32406,78475.79,1
PO32407,86681.141,1
PO32408,178930.19,1
PO32409,337394.78,1
PO32410,38383.351,1
PO32411,98821.88,1
PO32412,236053.92,1
PO32413,66194.92,1
PO32414,11546.019,1
PO32415,25140,1
PO32416,13515,1
PO32417,27030,1
PO32418,27030,1
PO32419,27030,1
PO3242,2915.677,1
PO32420,27030,1
PO32421,27030,1
PO32422,27030,1
PO32423,27030,1
PO32424,27030,1
PO32425,13515,1
PO32426,13515,1
PO32427,27030,1
PO32428,27030,1
PO32429,27030,1
PO3243,14467.906,1
PO32430,27030,1
PO32431,27030,1
PO32432,27030,1
PO32433,27030,1
PO32434,13515,1
PO32435,27030,1
PO32436,13515,1
PO32437,27030,1
PO32438,13515,1
PO32439,27030,1
PO3244,98567.28,1
PO32440,27030,1
PO32441,23534.9,1
PO32442,8997.894,1
PO32443,51424,1
PO32444,30261,1
PO32445,39109.2,1
PO32446,26409.6,1
PO32447,16099.2,1
PO32448,81619.2,1
PO32449,24019.2,1
PO32450,10336,1
PO32451,10336,1
PO32452,10336,1
PO32453,12249.781,1
PO32454,9863.973,1
PO32455,69898.648,1
PO32456,29425.2,1
PO32457,14200,1
PO32458,52920,1
PO32459,27090,1
PO32460,8841.152,1
PO32461,32002.5,1
PO32462,33520,1
PO32463,32016,1
PO32464,28911,1
PO32465,32800,1
PO32466,33257.5,1
PO32467,33257.5,1
PO32468,31375,1
PO32469,27235,1
PO32470,24830.072,1
PO32471,24408.72,1
PO32472,14950.56,1
PO32473,16041.6,1
PO32474,7910,1
PO32475,49147.56,1
PO32476,29968,1
PO32477,30193.6,1
PO32478,134721,1
PO32479,314339.4,1
PO32480,47678.4,1
PO32481,45314.28,1
PO32482,60325.08,1
PO32483,12765.48,1
PO32484,4542.777,1
PO32485,100774.14,1
PO32486,72967.92,1
PO32487,49458.5,1
PO32489,85956,1
PO32490,32665.2,1
PO32492,83933.7,1
PO32493,23976,1
PO32494,25759.44,1
PO325,104278.08,1
PO32505,132295,1
PO32513,10464,1
PO32514,13284,1
PO32516,42481.96,1
PO32518,0,1
PO3254,5314.4,1
PO3255,19725.25,1
PO3256,12394.524,1
PO3257,15555.824,1
PO3258,42598.08,1
PO3263,294.3,1
PO32653,3307.5,1
PO32654,660.148,1
PO327,30600,1
PO3277,0,1
PO3278,0,1
PO3282,38105.25,1
PO3289,11925,1
PO330,12000,1
PO3318,39316.1,1
PO3319,17499.16,1
PO3320,8631.6,1
PO3321,1126900.8,1
PO3322,45637.5,1
PO3323,2145000,1
PO3324,528493.9,1
PO3325,77520,1
PO3327,198015,1
PO3328,6999,1
PO3329,22260,1
PO3330,80000,1
PO3331,25604.6,1
PO3332,117087.53,1
PO33323,5399.15,1
PO33331,17184,1
PO3335,4762.61,1
PO33372,68033.28,1
PO33373,37.6,1
PO33377,508200,1
PO33380,9043.44,1
PO33381,4611.5,1
PO33382,10020.2,1
PO33383,307.6,1
PO33384,56284.051,1
PO33385,21211.68,1
PO33386,12200.48,1
PO33387,12726.42,1
PO33388,913,1
PO33389,2520,1
PO33390,13259.12,1
PO33391,3138.947,1
PO33392,12012,1
PO33393,15288,1
PO33394,26449.16,1
PO33395,21804.9,1
PO33396,41223,1
PO33397,16380,1
PO33398,14442,1
PO33399,6438,1
PO33400,819.2,1
PO33401,7045.343,1
PO33402,13421.16,1
PO33403,1717.383,1
PO33405,56416.44,1
PO33406,57662.76,1
PO33407,50414.04,1
PO33408,3709.44,1
PO33409,6991.92,1
PO33410,24071.76,1
PO33411,36525,1
PO33412,39900,1
PO33421,31458,1
PO33423,39950.4,1
PO33426,39534.95,1
PO33430,430720,1
PO33432,29239.56,1
PO33433,18983.25,1
PO33434,20925,1
PO33435,61410,1
PO33436,3680,1
PO33437,980,1
PO33438,41449.266,1
PO33439,49174.56,1
PO33440,37021.8,1
PO33441,76593.36,1
PO33443,8249.813,1
PO33444,15349.52,1
PO33445,17074.8,1
PO33446,52016.4,1
PO33447,51594.24,1
PO33448,38702.04,1
PO33449,11883.746,1
PO33451,27602.556,1
PO33453,40795.2,1
PO33455,2665.2,1
PO33457,7250.315,1
PO33459,21039.6,1
PO33460,11063.52,1
PO33461,215554.56,1
PO33462,2342.631,1
PO33463,55656.32,1
PO33476,369502.5,1
PO33478,44736.8,1
PO33479,19782.162,1
PO33480,825036,1
PO33481,19370.45,1
PO33482,14244.3,1
PO33483,76198,1
PO33484,54570,1
PO33485,27977.05,1
PO33486,15289.925,1
PO33487,880.915,1
PO33488,104171.55,1
PO33489,114912,1
PO33490,2176.5,1
PO33491,16506.44,1
PO33493,2010.8,1
PO33494,1017.082,1
PO33495,5448,1
PO33496,9846.709,1
PO33497,74474,1
PO33498,65348,1
PO33499,48070,1
PO33500,13079.317,1
PO33501,105186,1
PO33503,7160,1
PO33504,78450.44,1
PO33505,19929.8,1
PO33506,1411.2,1
PO33507,5244,1
PO33508,61380,1
PO33509,4828.798,1
PO33510,310.2,1
PO33511,8455.691,1
PO33512,14577,1
PO33516,20464.739,1
PO33517,23370,1
PO33518,10633.938,1
PO33519,11253.5,1
PO33520,16518.88,1
PO33521,33900,1
PO33522,69903.6,1
PO33523,70909,1
PO33524,58267.2,1
PO33525,84719.88,1
PO33526,106524,1
PO33527,37405,1
PO33528,103718.16,1
PO33529,77511.36,1
PO33530,50614.2,1
PO33531,30385.867,1
PO33532,89286,1
PO33533,53265,1
PO33534,61085,1
PO33535,39645.52,1
PO33536,206661.6,1
PO33537,292800,1
PO33538,528100,1
PO33539,278931.4,1
PO33542,38720,1
PO33543,64306.24,1
PO33545,3168000,1
PO33546,80785.56,1
PO33552,79190.4,1
PO33567,83784.326,1
PO33568,137611.2,1
PO33569,43468.2,1
PO33570,45738,1
PO33571,2520,1
PO33572,215600,1
PO33573,62267.703,1
PO33574,16944.8,1
PO33575,10872.383,1
PO33576,5590,1
PO33577,1588.697,1
PO33578,273968,1
PO33579,284167.8,1
PO33580,7650,1
PO33581,1700,1
PO33582,388769.9,1
PO33583,4207.232,1
PO33584,16931.086,1
PO33585,13366.922,1
PO33586,191535.6,1
PO33587,8981.419,1
PO33588,4313.76,1
PO33589,64159.62,1
PO33590,365580.43,1
PO33591,122261.58,1
PO33592,19109.779,1
PO33593,244971.9,1
PO33594,323259.08,1
PO33595,3016.28,1
PO33596,316.8,1
PO33597,37716.177,1
PO33598,306536.13,1
PO33599,57887.23,1
PO33600,243857.18,1
PO33601,38626.76,1
PO33602,468596.5,1
PO33603,14691.369,1
PO33604,1755.6,1
PO33605,132167.352,1
PO33606,20401.834,1
PO33607,29430.24,1
PO33608,20036.915,1
PO33609,11426.295,1
PO33610,5070,1
PO33611,15444,1
PO33612,77026.32,1
PO33613,965043,1
PO33614,87438,1
PO33616,1032692.28,1
PO33617,147032,1
PO33618,821962.8,1
PO33619,32955,1
PO33620,54680.4,1
PO33621,12050.191,1
PO33622,140346,1
PO33623,9809.18,1
PO33624,19061.586,1
PO33625,33837.288,1
PO33626,45440.82,1
PO33627,14642.611,1
PO33631,11599.35,1
PO33642,410331.6,1
PO34375,27920,1
PO34378,2160,1
PO34379,56009.2,1
PO34380,1638.06,1
PO34381,15324.139,1
PO34382,32236.4,1
PO34383,24346.1,1
PO34384,8400,1
PO34385,237014.7,1
PO34386,26500,1
PO34387,1401.355,1
PO34388,7837.501,1
PO34389,47632.8,1
PO34390,75841.4,1
PO34391,12787.2,1
PO34392,70450.56,1
PO34393,62648,1
PO34394,10771.2,1
PO34395,45066.88,1
PO34396,93169.2,1
PO34397,17937.6,1
PO34398,15641.668,1
PO34399,5564.8,1
PO34400,742720,1
PO34401,163703.4,1
PO34402,6250.559,1
PO34403,45418.11,1
PO34404,12362.53,1
PO34405,116689.2,1
PO34406,3731,1
PO34407,30198.24,1
PO34408,4052.16,1
PO34409,27705.76,1
PO34410,10281.6,1
PO34411,9990,1
PO34412,9990,1
PO34413,39010,1
PO34414,174830.31,1
PO34415,17501,1
PO34417,1462.575,1
PO34418,26322.16,1
PO34419,306557,1
PO34420,11687.527,1
PO34421,32255,1
PO34422,5061.301,1
PO34423,5717,1
PO34424,49083,1
PO34425,32596.741,1
PO34426,1803.6,1
PO34427,1720.296,1
PO34428,9090.87,1
PO34429,195692.5,1
PO34430,45235,1
PO34431,23070.24,1
PO34432,20293.8,1
PO34433,25308.48,1
PO34434,401627.51,1
PO34435,4222.5,1
PO34436,4880,1
PO34437,7862.5,1
PO34438,11485.88,1
PO34439,4900,1
PO34440,7300.08,1
PO34441,124343,1
PO34442,3013.35,1
PO34443,203720,1
PO34444,30094.54,1
PO34445,28206.3,1
PO34447,448331.84,1
PO34448,8971.2,1
PO34449,21436.615,1
PO34450,10629.432,1
PO34451,5866.065,1
PO34452,304351.26,1
PO34453,4536,1
PO34454,254473.3,1
PO34455,6551122.75,1
PO34456,1020800,1
PO34457,17100,1
PO34458,37485,1
PO34459,38504.88,1
PO34460,3886.08,1
PO34461,95898.12,1
PO34462,8089.6,1
PO34463,6342,1
PO34464,21600,1
PO34465,405451.83,1
PO34466,39470.8,1
PO34467,69520.12,1
PO34468,40300,1
PO34469,6744,1
PO34470,4432.32,1
PO34471,48825,1
PO34472,4394.208,1
PO34473,20597.5,1
PO34475,385,1
PO34476,83047.68,1
PO34477,42439.72,1
PO34478,63236.24,1
PO34479,116937,1
PO34480,28399.68,1
PO34481,365.76,1
PO34482,32383.2,1
PO34486,8099.52,1
PO34488,112342.38,1
PO34489,20644.82,1
PO34490,58241.914,1
PO34491,123653.96,1
PO34492,1328.872,1
PO34493,17010.8,1
PO34494,15760,1
PO34495,9359.8,1
PO34496,63296.11,1
PO34497,9600,1
PO34498,65609.8,1
PO34499,8820,1
PO34500,10825,1
PO34501,1110,1
PO34502,22641.72,1
PO34503,10610,1
PO34504,5720,1
PO34505,53900,1
PO34506,3465,1
PO34507,12750.574,1
PO34512,218273.46,1
PO34519,251538,1
PO34521,8388,1
PO34524,0,1
PO34526,42953.28,1
PO34529,69300,1
PO34531,119974.44,1
PO34533,34600,1
PO34534,3191.184,1
PO34535,299397.01,1
PO34536,11854.08,1
PO34537,20448,1
PO34538,89176,1
PO34539,293347.2,1
PO34540,336809.5,1
PO34541,334,1
PO34542,2422,1
PO34543,234825.71,1
PO34544,3108775.3,1
PO34545,2853.18,1
PO34546,18189.3,1
PO34547,1640,1
PO34548,94236.679,1
PO34549,2160,1
PO34550,76504.34,1
PO34551,101259.68,1
PO34553,184283.61,1
PO34554,31678.8,1
PO34557,5231.52,1
PO34558,12834,1
PO34560,32416.2,1
PO34561,8820,1
PO34562,9375,1
PO34563,1608,1
PO34565,158321.09,1
PO34567,83318.8,1
PO34577,1722198.62,1
PO34578,959695.72,1
PO34579,38779.2,1
PO34581,13392.162,1
PO34583,10200,1
PO34586,5564.16,1
PO34587,30267,1
PO34588,1699.2,1
PO34589,5594.4,1
PO34590,5813.007,1
PO34591,13055.107,1
PO34592,347848.44,1
PO34593,134248.8,1
PO34594,19081.96,1
PO34595,46277.875,1
PO34596,9613.607,1
PO34597,2100,1
PO34598,11693.38,1
PO34599,4772.4,1
PO34600,153667.8,1
PO34601,92000,1
PO34602,1693.591,1
PO34604,12379.5,1
PO34605,15033,1
PO34606,1100.55,1
PO34642,29603.6,1
PO34643,380250,1
PO34644,72391.737,1
PO34645,10080,1
PO34646,2830,1
PO34648,1520240.4,1
PO34649,810,1
PO34650,71398.695,1
PO34651,75600,1
PO34652,4114.689,1
PO34654,37326.831,1
PO34655,5775.72,1
PO34659,267469,1
PO34661,8793.6,1
PO34662,20940,1
PO34663,58688.8,1
PO34664,8603.5,1
PO34666,168938.662,1
PO34673,42653.94,1
PO34675,43560,1
PO34681,1460000,1
PO34683,2430,1
PO34685,800,1
PO34686,13961.84,1
PO34689,24870,1
PO34692,25315.48,1
PO34699,3150,1
PO34700,82454.76,1
PO34701,31040.8,1
PO34703,49476,1
PO34704,5809274.65,1
PO34705,5640,1
PO34706,9881.76,1
PO34708,19806,1
PO34709,31434,1
PO34710,38577,1
PO34711,22680,1
PO34712,19690.8,1
PO34713,46800,1
PO34714,18711,1
PO34715,9887,1
PO34716,40359,1
PO34717,9690,1
PO34718,51144,1
PO34719,49587,1
PO34720,6900,1
PO34721,2724.304,1
PO34722,7185.501,1
PO34723,10803.3,1
PO34724,3334.944,1
PO34725,66041.62,1
PO34726,2005.73,1
PO34727,8195,1
PO34728,276,1
PO34729,16828.5,1
PO34730,27.6,1
PO34731,15840,1
PO34733,8760.2,1
PO34734,31449.6,1
PO34735,31449.6,1
PO34736,31449.6,1
PO34737,31449.6,1
PO34738,31449.6,1
PO34739,31449.6,1
PO34740,31449.6,1
PO34741,31449.6,1
PO34742,31449.6,1
PO34743,31449.6,1
PO34744,31449.6,1
PO34745,31449.6,1
PO34746,31449.6,1
PO34747,31449.6,1
PO34748,31449.6,1
PO34749,31449.6,1
PO34750,31449.6,1
PO34751,31449.6,1
PO34752,31449.6,1
PO34753,31449.6,1
PO34754,31449.6,1
PO34755,31449.6,1
PO34756,31449.6,1
PO34757,31449.6,1
PO34758,2326873.36,1
PO34772,21981.12,1
PO35474,17973.6,1
PO35475,37623.6,1
PO35476,18457,1
PO35477,15061.2,1
PO35478,18480,1
PO35479,18150,1
PO35480,6408,1
PO35481,114136.16,1
PO35483,304124.7,1
PO35484,65856,1
PO35491,5559368.5,1
PO35492,58047.5,1
PO35495,1033016,1
PO35498,255.469,1
PO35499,179.66,1
PO35509,9054.957,1
PO35510,40431.683,1
PO35526,14080.342,1
PO35540,50592,1
PO35541,7807.8,1
PO35542,1950,1
PO35544,6081.483,1
PO35551,13107.483,1
PO35554,26838.6,1
PO35556,17735,1
PO35557,2514,1
PO35562,4103.93,1
PO35574,4479.2,1
PO35678,3738.88,1
PO35681,7871.423,1
PO35682,27384.478,1
PO35683,165150,1
PO35753,152159.55,1
PO35754,35264.8,1
PO35755,786114,1
PO35756,0,1
PO35759,101553,1
PO35760,11837.907,1
PO35761,50218,1
PO35762,59024,1
PO35763,3906,1
PO35764,7111.44,1
PO35765,15516,1
PO35766,17882.9,1
PO35769,19363,1
PO35772,14071.68,1
PO35773,13569.12,1
PO35774,22775.16,1
PO35775,121166.01,1
PO35776,27030,1
PO35777,27030,1
PO35778,13515,1
PO35779,16307.2,1
PO35781,60500,1
PO35782,60500,1
PO35783,60500,1
PO35784,60500,1
PO35785,60500,1
PO35786,60500,1
PO35787,60500,1
PO35788,60500,1
PO35789,16758.34,1
PO35790,16790.4,1
PO35791,0,1
PO35793,120344.52,1
PO35821,1381316.94,1
PO35823,1381316.94,1
PO35825,13488,1
PO35826,32020.13,1
PO35829,92516.45,1
PO35830,3514.899,1
PO35846,57335.2,1
PO35850,36763,1
PO35851,370811.01,1
PO35852,718079.2,1
PO35853,128259.7,1
PO35854,39420,1
PO35856,25,1
PO35857,166912.2,1
PO35859,70480,1
PO35860,120420,1
PO35861,46209.65,1
PO35862,5595.2,1
PO35863,28922.8,1
PO35864,68499.9,1
PO35865,29309.77,1
PO35898,93000,1
PO35899,36810,1
PO35900,99413.35,1
PO35901,363753.33,1
PO35902,13974.22,1
PO35903,5185.12,1
PO3625,84000,1
PO3626,12810,1
PO3627,106848,1
PO3629,7615,1
PO3630,22458,1
PO3632,33379.6,1
PO3633,164443.97,1
PO3634,6383.501,1
PO3645,69511,1
PO3646,14130,1
PO3647,53032.8,1
PO3648,2000,1
PO3649,2458.2,1
PO3656,59565,1
PO3668,120900,1
PO3669,402500,1
PO3670,67256,1
PO36712,22775.16,1
PO36720,95710,1
PO36721,10774.08,1
PO36727,1167577.05,1
PO36733,41085,1
PO36737,51400,1
PO36739,1052,1
PO36744,10998,1
PO36745,28379.1,1
PO36772,2402,1
PO36786,7970.5,1
PO36787,27038.5,1
PO36788,24343.2,1
PO36789,10839.2,1
PO36790,32175,1
PO36791,27531,1
PO36792,36359.7,1
PO36793,32152.65,1
PO36794,27234.8,1
PO36795,32110,1
PO36796,32653.96,1
PO36797,58240.8,1
PO36798,33748.8,1
PO36799,39739.32,1
PO36800,34629.98,1
PO36801,28190.8,1
PO36802,5736.931,1
PO36803,27540,1
PO36804,75060,1
PO36805,33430.4,1
PO36806,34368.2,1
PO36807,42389.82,1
PO36808,37460.48,1
PO36809,27424.7,1
PO36810,31153.8,1
PO36811,82620,1
PO36812,27540,1
PO36813,33925.48,1
PO36814,29187.25,1
PO36815,27632.4,1
PO36816,38863.9,1
PO36817,32076.36,1
PO36818,42596.6,1
PO36819,27540,1
PO36820,22386.24,1
PO36821,27531,1
PO36822,30051.3,1
PO36823,27540,1
PO36824,23929.92,1
PO36825,27426.4,1
PO36826,27531,1
PO36827,28764,1
PO36828,33937.56,1
PO36829,29549.4,1
PO36830,28652.1,1
PO36831,28764,1
PO36832,28175.1,1
PO36833,33058.7,1
PO36834,27540,1
PO36835,29102.4,1
PO36836,42310.52,1
PO36837,34325,1
PO36838,27315,1
PO36839,34548.006,1
PO36840,15573.6,1
PO36841,27540,1
PO36842,35997.07,1
PO36843,53212.68,1
PO36844,32837.4,1
PO36845,28950,1
PO36846,15326.456,1
PO36847,30623.7,1
PO36848,40587.7,1
PO36849,34302.5,1
PO36850,79568.56,1
PO36851,30600,1
PO36852,44284.52,1
PO36853,31975,1
PO36854,27673,1
PO36855,35595,1
PO36856,26417.7,1
PO36857,30975,1
PO36858,27540,1
PO36859,25481,1
PO36860,50196.72,1
PO36861,35171.52,1
PO36862,28559.52,1
PO36863,33455,1
PO36864,43296,1
PO36865,32973,1
PO36866,27540,1
PO36867,32445,1
PO36868,30544.8,1
PO36869,55080,1
PO36870,36927.2,1
PO36871,29345,1
PO36872,34650,1
PO36873,32134.48,1
PO36874,34409,1
PO36875,40825.56,1
PO36876,35501.6,1
PO36877,33331.2,1
PO36878,37764.04,1
PO36879,36429.2,1
PO3688,29941.76,1
PO36880,24554.4,1
PO36881,39399.68,1
PO36882,32109.4,1
PO36883,32700,1
PO36884,28764,1
PO36885,37768.06,1
PO36886,26439.6,1
PO36887,27531,1
PO36888,26744.4,1
PO36889,26744.4,1
PO3689,10880,1
PO36890,26744.4,1
PO36891,26220,1
PO36892,26220,1
PO36893,26088.9,1
PO36894,22604.4,1
PO36895,24663.6,1
PO36909,651.2,1
PO3696,1095,1
PO3697,39806.4,1
PO3698,18321.66,1
PO3699,39500,1
PO37,334734.72,1
PO3700,7712,1
PO3701,13923.04,1
PO3702,3420,1
PO3703,27510,1
PO3704,4170,1
PO3705,5768.4,1
PO37053,33696.91,1
PO37058,3440,1
PO37075,79400,1
PO37076,408143,1
PO37077,34456.78,1
PO37078,33822,1
PO37081,86452.86,1
PO37083,9084.784,1
PO37084,14272.829,1
PO37087,1240.935,1
PO3714,37202,1
PO373,2400,1
PO374,6000,1
PO37649,24858.12,1
PO37651,74094,1
PO37658,4880,1
PO37659,16220.16,1
PO37660,16220.16,1
PO37661,16220.16,1
PO37662,6336,1
PO37663,16220.16,1
PO37664,16220.16,1
PO37665,33675.84,1
PO37666,15502.416,1
PO37667,35640,1
PO37668,64013.16,1
PO37669,17550,1
PO37670,45208.8,1
PO37672,16974,1
PO37673,29520,1
PO37676,97583.04,1
PO37677,55900.8,1
PO37678,47111.28,1
PO37679,51429.84,1
PO37680,82484.4,1
PO37681,87753.84,1
PO37682,7080,1
PO37683,30455.76,1
PO37684,76768.08,1
PO37685,71734.32,1
PO37686,163445.04,1
PO37691,109081.48,1
PO37692,18549,1
PO37693,63480,1
PO37694,54007.2,1
PO37695,6440,1
PO37700,24771.36,1
PO37702,448.13,1
PO37711,406886.1,1
PO37743,89991.9,1
PO37744,201694.72,1
PO37745,3993.24,1
PO37746,68468.96,1
PO37754,131,1
PO37760,51291.36,1
PO37764,148932,1
PO37766,231357,1
PO37783,15986.88,1
PO37784,16631.5,1
PO37785,18062,1
PO37786,17070,1
PO37787,15791.36,1
PO37788,17254.48,1
PO37789,18077.94,1
PO37790,17976.68,1
PO37791,17029,1
PO37793,20821,1
PO37794,19875.03,1
PO37795,17052.16,1
PO37796,17273.04,1
PO37797,31973.76,1
PO37798,15986.88,1
PO37799,19050.6,1
PO37800,13118,1
PO37801,16842,1
PO37802,31973.76,1
PO37803,15147.84,1
PO37804,14528.16,1
PO37805,15545.24,1
PO37806,17747.04,1
PO37807,16983.66,1
PO37808,20186.32,1
PO37809,18260,1
PO37810,13374.72,1
PO37819,17288,1
PO37822,16726.08,1
PO37824,15932.6,1
PO37825,15976,1
PO37826,13569.12,1
PO37827,42054,1
PO37828,18660,1
PO37829,12960,1
PO37830,31973.76,1
PO37831,19875.03,1
PO37832,36525.6,1
PO37833,31973.76,1
PO37834,31973.76,1
PO37835,31216.64,1
PO37836,29556.8,1
PO37837,17000,1
PO37839,13559.4,1
PO37840,14778.4,1
PO37841,29556.8,1
PO37842,29556.8,1
PO37843,29556.8,1
PO37844,29556.8,1
PO37845,29556.8,1
PO37846,29556.8,1
PO37847,13421.76,1
PO37848,15986.88,1
PO37849,13421.76,1
PO37850,17100,1
PO37851,31973.76,1
PO37852,15986.88,1
PO37853,41189.7,1
PO37854,29556.8,1
PO37855,29556.8,1
PO37856,29557,1
PO37857,29556.8,1
PO37858,15517,1
PO37859,17556,1
PO37860,14025.68,1
PO37861,17680,1
PO37862,15202.44,1
PO37863,12150,1
PO37864,31973.76,1
PO37865,29556.8,1
PO37866,13431.6,1
PO37867,17263.68,1
PO37868,29556.8,1
PO37869,31973.76,1
PO37870,17124,1
PO37871,18902,1
PO37872,19028,1
PO37873,14338,1
PO37874,19875.03,1
PO37875,15792,1
PO37876,18686,1
PO37877,21301,1
PO37878,15624,1
PO37879,14548.32,1
PO37880,15426.96,1
PO37881,18224,1
PO37884,19875.03,1
PO37885,29556.8,1
PO37887,14787,1
PO37888,17481,1
PO37889,17008.72,1
PO37890,31973.76,1
PO37891,15986.88,1
PO37892,53040,1
PO37893,0,1
PO37894,29556.8,1
PO37895,31973.76,1
PO37896,17791.5,1
PO37897,21114.914,1
PO37898,56547.167,1
PO37899,61147,1
PO37900,2355.375,1
PO37901,21020.721,1
PO37902,13559.4,1
PO37903,13559.4,1
PO37904,13559.4,1
PO37905,14071.68,1
PO37906,16910,1
PO37907,17609.5,1
PO37908,36345.5,1
PO37909,8629,1
PO37910,21364.2,1
PO37911,14778.4,1
PO37912,16358.72,1
PO37913,18497.94,1
PO37914,16230,1
PO37915,15426.96,1
PO37916,15798.72,1
PO37918,16205,1
PO37919,15608.32,1
PO37920,17612,1
PO37921,29556.8,1
PO37923,15116,1
PO37924,14099.88,1
PO37925,14068.2,1
PO37926,13517.6,1
PO37927,16394.32,1
PO37928,13559.4,1
PO37929,13559.4,1
PO37930,16248.96,1
PO37931,13559.4,1
PO37932,14954.4,1
PO37933,14954.4,1
PO37934,13559.4,1
PO37935,17782,1
PO37936,13569.12,1
PO37937,13569.12,1
PO37939,21324,1
PO37940,17072,1
PO37942,13600,1
PO37944,16375.08,1
PO37945,22570,1
PO37946,17094,1
PO37974,38781,1
PO37975,4812,1
PO37986,2433,1
PO37987,3244,1
PO37988,9091.107,1
PO37989,9420,1
PO37990,30225,1
PO37991,18135,1
PO37992,28400,1
PO37993,27948,1
PO37994,30442.62,1
PO37995,30442.62,1
PO37996,30442.62,1
PO37997,30442.62,1
PO37998,30442.62,1
PO37999,30442.62,1
PO38,10982.4,1
PO38000,30442.62,1
PO38001,30442.62,1
PO38002,30442.62,1
PO38003,30442.62,1
PO38004,30442.62,1
PO38005,12307.62,1
PO38006,30442.62,1
PO38007,30442.62,1
PO38008,30442.62,1
PO38009,30442.62,1
PO38010,6045,1
PO38011,30615,1
PO38012,34925,1
PO38013,29056,1
PO38014,22054,1
PO38019,281393.98,1
PO38028,30442.62,1
PO38031,25309.2,1
PO38032,30250,1
PO38033,60500,1
PO38034,60500,1
PO38697,19800,1
PO38698,52383.8,1
PO38700,157698.51,1
PO38703,27335.2,1
PO38704,118343.242,1
PO38705,91042.145,1
PO38706,104548.178,1
PO38707,130643.365,1
PO38718,59748.42,1
PO38719,6450,1
PO38721,57000,1
PO38722,85500,1
PO38728,4386.778,1
PO38729,24081.264,1
PO38730,82755.06,1
PO38733,48675.24,1
PO38736,0,1
PO38754,37120,1
PO38755,71783.95,1
PO38757,22160,1
PO38758,69080,1
PO38759,24389,1
PO38761,93438.72,1
PO38764,3135.15,1
PO38766,13524,1
PO38793,34680,1
PO38795,53907.6,1
PO38799,148020.64,1
PO38800,37612.97,1
PO38801,12195.19,1
PO38805,5003.524,1
PO38810,85356.868,1
PO38825,11491.2,1
PO38836,37864.6,1
PO38837,1115850,1
PO38841,0,1
PO38854,142500,1
PO38878,79191.905,1
PO38879,18089.934,1
PO38881,1088,1
PO39,27840,1
PO39490,570.4,1
PO39498,86412.48,1
PO39499,12106.92,1
PO39505,18841.98,1
PO39506,15080.64,1
PO39507,16680,1
PO39508,17160,1
PO39509,17500.96,1
PO39510,31691,1
PO39511,115981.14,1
PO39512,119132,1
PO39517,108630.5,1
PO39518,117928.25,1
PO39547,82243,1
PO39548,125460,1
PO39551,26354,1
PO39552,23133.6,1
PO39553,32348.16,1
PO39554,19284.48,1
PO39555,16174.08,1
PO39566,19735.52,1
PO39567,257850,1
PO39572,1549.237,1
PO39575,49327.4,1
PO39576,49327.4,1
PO39577,49327.2,1
PO39578,8190,1
PO39581,20313.3,1
PO39582,10828.865,1
PO39583,56483.4,1
PO39584,20156.7,1
PO39585,12241.205,1
